ID	Name	ID	Buy Vol	Buy Avg	Buy Max	Buy Min	Buy StdDev	Buy Median	Buy Percentile	Sell Vol	Sell Avg	Sell Max	Sell Min	Sell StdDev	Sell Median	Sell Percentile
30122	Tengu Offensive - Accelerated Ejection Bay	30122	118.00	41,084,629.67	42,300,101.00	35,000,000.00	1,645,188.68	41,961,000.01	42,300,101.00	604.00	48,671,019.00	65,000,000.00	43,446,889.99	6,058,405.66	43,446,898.92	43,446,895.03
30123	Tengu Offensive - Rifling Launcher Pattern	30123	64.00	38,223,374.59	42,299,999.00	15,000,000.00	6,064,915.30	38,320,019.50	41,808,905.72	143.00	47,745,202.01	55,267,499.00	43,446,896.89	4,632,421.70	44,699,998.99	43,446,897.87
30124	Tengu Offensive - Magnetic Infusion Basin	30124	76.00	29,254,220.76	29,300,011.03	29,002,021.99	112,812.80	29,300,009.02	29,300,011.03	143.00	39,345,942.85	61,023,999.99	32,448,998.84	5,672,384.02	41,500,000.00	32,448,999.47
30125	Tengu Offensive - Covert Reconfiguration	30125	136.00	41,914,676.63	43,310,000.55	38,602,122.15	1,268,234.17	41,950,006.01	43,310,000.55	298.00	50,433,530.12	64,979,995.00	43,446,898.92	7,016,759.25	43,446,898.92	43,446,898.92
30127	Proteus Offensive - Dissonic Encoding Platform	30127	101.00	39,271,096.87	40,016,117.53	31,000,000.00	2,104,907.86	40,016,111.24	40,016,117.53	203.00	48,001,028.62	65,000,000.00	43,444,440.95	9,263,229.22	43,446,898.92	43,444,440.99
30128	Proteus Offensive - Hybrid Propulsion Armature	30128	59.00	39,534,539.25	40,747,659.41	35,000,000.05	1,166,494.67	39,606,114.10	40,747,659.40	188.00	46,093,774.04	59,026,166.03	43,299,969.25	5,779,070.14	43,446,898.92	43,299,969.26
30129	Proteus Offensive - Drone Synthesis Projector	30129	74.00	38,823,290.65	39,000,101.08	38,006,007.00	316,866.20	39,000,100.02	39,000,101.07	95.00	46,452,646.24	64,500,000.00	43,446,898.90	6,854,253.03	43,446,898.92	43,446,898.91
30130	Proteus Offensive - Covert Reconfiguration	30130	66.00	39,761,615.30	40,001,234.06	38,000,003.00	733,604.19	40,001,223.11	40,001,234.03	157.00	44,694,943.99	62,649,999.09	43,446,665.00	5,791,715.70	48,653,449.46	43,446,665.00
30132	Loki Offensive - Turret Concurrence Registry	30132	109.00	36,612,453.35	39,000,006.03	27,000,000.00	2,911,878.19	38,000,006.06	39,000,006.02	101.00	43,765,223.70	48,042,528.24	42,988,271.98	1,827,477.90	43,446,898.92	42,988,272.06
30133	Loki Offensive - Projectile Scoping Array	30133	23.00	34,462,223.10	35,131,783.13	30,000,000.00	1,567,124.66	35,126,336.51	35,131,783.13	206.00	43,280,906.37	54,999,999.99	36,699,999.00	5,224,716.25	43,446,898.92	36,699,999.00
30134	Loki Offensive - Hardpoint Efficiency Configuration	30134	64.00	30,032,685.29	32,011,700.18	10,100,100.00	4,722,967.19	32,011,533.34	32,011,699.26	62.00	48,920,307.82	80,000,000.00	38,488,887.99	9,043,523.92	49,799,000.00	38,488,887.99
30135	Loki Offensive - Covert Reconfiguration	30135	66.00	40,637,607.25	40,908,046.68	32,000,000.00	2,294,060.45	40,908,046.60	40,908,046.68	184.00	45,674,508.61	55,969,974.98	43,446,836.88	4,167,482.91	43,446,898.92	43,446,836.98
30139	Tengu Engineering - Power Core Multiplier	30139	28.00	33,229,908.63	41,000,234.00	25,000,031.51	5,057,645.87	35,812,812.12	36,284,565.85	207.00	47,482,811.07	57,388,881.97	42,999,999.97	4,353,773.57	44,159,996.84	42,999,999.99
30141	Tengu Engineering - Augmented Capacitor Reservoir	30141	25.00	37,950,776.30	38,805,419.14	35,000,000.00	1,017,823.70	38,046,322.25	38,805,419.14	338.00	49,051,974.15	72,999,999.01	41,052,774.62	10,903,317.30	41,052,774.63	41,052,774.62
30143	Tengu Engineering - Capacitor Regeneration Matrix	30143	121.00	37,410,147.49	39,500,000.15	15,000,000.00	5,257,387.14	39,025,000.10	39,500,000.15	374.00	46,991,617.77	65,389,999.87	41,052,774.48	7,568,660.31	41,052,774.63	41,052,774.60
30145	Tengu Engineering - Supplemental Coolant Injector	30145	111.00	34,482,703.17	37,581,002.01	20,000,000.01	5,168,945.86	37,500,000.00	37,581,002.01	125.00	46,707,839.77	55,499,825.98	40,999,998.56	4,887,493.25	46,861,251.81	40,999,998.56
30149	Proteus Engineering - Power Core Multiplier	30149	31.00	37,997,144.57	39,206,702.67	35,100,100.00	1,864,727.70	38,631,986.99	39,206,702.66	258.00	43,249,417.93	64,999,999.00	41,052,773.88	9,074,549.11	41,052,774.63	41,052,773.91
30151	Proteus Engineering - Augmented Capacitor Reservoir	30151	45.00	38,448,610.88	38,645,187.60	35,100,001.00	1,194,788.10	38,610,356.96	38,645,187.60	87.00	42,249,335.38	54,239,998.90	41,052,774.60	5,467,944.61	41,052,774.63	41,052,774.61
30153	Proteus Engineering - Capacitor Regeneration Matrix	30153	45.00	38,337,377.44	38,851,001.00	30,000,000.00	2,520,861.34	38,850,001.06	38,851,000.11	79.00	43,993,370.93	67,999,997.86	41,052,774.63	7,025,408.06	42,113,391.82	41,052,774.63
30155	Proteus Engineering - Supplemental Coolant Injector	30155	23.00	39,783,463.30	40,000,917.84	35,000,000.00	1,749,941.84	40,000,901.09	40,000,916.22	84.00	49,471,321.39	60,100,099.99	42,999,995.70	6,756,487.19	52,997,519.95	42,999,995.71
30159	Loki Engineering - Power Core Multiplier	30159	89.00	36,483,001.72	37,510,066.00	29,014,033.00	3,296,046.99	37,510,023.43	37,510,066.00	167.00	43,888,451.08	70,999,994.00	41,052,766.80	5,903,503.97	42,585,155.96	41,052,768.86
30161	Loki Engineering - Augmented Capacitor Reservoir	30161	83.00	29,272,295.62	31,001,112.04	21,000,013.02	3,872,528.25	31,001,009.03	31,001,112.03	103.00	42,942,015.24	52,999,999.98	38,000,000.00	3,888,430.55	41,052,774.63	38,916,656.51
30163	Loki Engineering - Capacitor Regeneration Matrix	30163	46.00	36,826,153.98	38,001,026.90	25,001,013.38	3,095,402.80	38,001,026.03	38,001,026.90	151.00	45,760,798.83	68,999,998.95	41,052,774.00	6,880,984.79	42,955,389.59	41,052,774.00
30165	Loki Engineering - Supplemental Coolant Injector	30165	51.00	21,383,811.93	25,002,170.43	9,000,003.10	4,161,095.98	25,002,134.46	25,002,167.87	101.00	37,325,788.88	61,299,828.84	29,999,664.92	8,183,674.39	41,052,774.63	29,999,664.92
30169	Legion Engineering - Power Core Multiplier	30169	245.00	32,693,289.27	33,260,000.01	30,000,000.00	1,105,810.05	33,250,116.05	33,251,478.08	415.00	42,500,489.14	61,100,100.00	40,999,988.96	6,133,775.57	41,052,774.63	40,999,988.98
30171	Legion Engineering - Augmented Capacitor Reservoir	30171	45.00	35,513,446.25	36,003,130.01	28,000,000.00	1,833,104.05	36,003,056.00	36,003,130.01	77.00	44,763,742.76	90,000,000.00	39,999,999.95	9,958,109.30	41,052,774.63	39,999,999.96
30173	Legion Engineering - Capacitor Regeneration Matrix	30173	83.00	38,857,492.38	41,000,002.74	28,000,000.00	3,159,034.71	39,511,200.11	41,000,002.74	158.00	41,556,578.63	45,194,999.83	41,052,773.00	1,381,793.17	41,052,774.63	41,052,773.00
30175	Legion Engineering - Supplemental Coolant Injector	30175	40.00	25,713,897.91	26,015,123.34	20,000,118.95	1,415,036.16	26,015,122.69	26,015,123.32	143.00	37,298,897.61	50,400,000.00	34,999,999.95	5,018,968.95	35,700,000.00	35,318,179.43
30187	Intact Thruster Sections	30187	365.00	4,633,247.98	4,800,002.20	4,000,000.17	356,677.54	4,800,002.03	4,800,002.20	135.00	7,602,820.04	11,299,999.00	6,999,999.57	1,017,325.71	7,579,499.01	6,999,999.58
30248	Emergent Combat Analyzer	30248	76,948.00	25,666.14	33,551.93	16,038.97	6,837.05	20,602.20	33,551.92	198,810.00	45,728.75	54,991.00	35,550.00	4,629.31	46,896.03	38,988.54
30251	Neurovisual Input Matrix	30251	2,290,407.00	1,909.03	2,151.09	823.02	419.67	2,140.03	2,151.08	1,654,920.00	4,302.04	5,999.00	2,983.97	691.28	3,999.00	2,983.97
30252	Thermoelectric Catalysts	30252	291,559.00	15,452.79	32,302.00	11,267.17	9,164.50	12,006.43	32,302.00	27,260.00	41,660.20	65,500.01	39,999.83	4,910.11	41,794.99	39,999.95
30254	Electromechanical Hull Sheeting	30254	3,948,663.00	2,235.19	2,860.11	967.03	570.50	2,629.18	2,855.86	3,099,442.00	6,858.16	8,883.00	3,048.00	1,698.06	7,629.99	3,050.85
30258	Resonance Calibration Matrix	30258	228,600.00	6,507.92	18,908.37	3,300.00	6,428.72	3,333.35	18,908.37	147,713.00	38,951.73	60,000.00	19,985.00	8,372.98	26,379.77	20,849.04
30259	Melted Nanoribbons	30259	24,507.00	2,448,324.38	3,000,057.23	1,800,000.00	332,371.01	2,400,000.00	3,000,057.23	34,807.00	3,692,022.35	7,000,000.93	3,118,997.98	630,562.65	3,446,943.94	3,168,281.84
30268	Jump Drive Control Nexus	30268	179,100.00	16,959.18	20,601.02	7,640.00	4,245.63	20,261.00	20,600.58	42,743.00	53,165.32	99,999.98	34,518.00	16,142.59	39,298.00	34,519.12
30269	Defensive Control Node	30269	133,000.00	12,538.03	24,401.00	435.27	11,676.19	24,001.01	24,401.00	48,076.00	34,548.53	100,000.00	24,479.81	18,845.73	24,479.81	24,479.81
30270	Central System Controller	30270	136,336.00	30,932.63	32,801.00	22,003.39	3,117.31	32,727.36	32,801.00	36,286.00	79,578.30	99,000.00	39,800.01	21,747.24	88,993.99	42,731.27
30271	Emergent Combat Intelligence	30271	103,153.00	29,979.55	40,901.01	11,100.22	9,396.71	28,600.50	40,901.00	34,704.00	47,496.28	72,000.00	45,803.00	6,942.56	47,888.97	45,803.00
30303	Fulleroferrocene	30303	3,010,859.00	1,455.59	2,004.67	781.00	330.46	1,463.52	2,004.66	15,924,728.00	2,385.67	2,560.72	2,112.89	148.55	2,505.92	2,114.78
30304	PPD Fullerene Fibers	30304	491,387.00	9,004.17	9,821.03	7,976.82	704.44	8,857.24	9,821.01	831,815.00	10,660.64	14,499.61	10,295.97	1,051.28	10,302.98	10,295.97
30305	Fullerene Intercalated Graphite	30305	268,164.00	4,586.68	6,570.20	2,900.10	1,367.72	4,956.70	6,570.19	1,026,598.00	7,952.27	10,968.79	7,461.80	1,002.19	8,000.00	7,462.13
30306	Methanofullerene	30306	373,141.00	10,853.37	14,905.96	9,021.01	2,299.34	9,021.51	14,905.95	1,292,750.00	16,200.26	21,999.99	15,448.00	1,751.66	15,477.49	15,448.54
30307	Lanthanum Metallofullerene	30307	580,007.00	16,713.71	18,368.24	6,900.00	2,898.78	18,320.00	18,368.24	79,823.00	28,193.41	28,998.47	26,899.97	839.39	28,998.47	26,899.98
30308	Scandium Metallofullerene	30308	476,401.00	13,936.26	18,267.00	8,500.00	3,502.61	10,000.89	18,267.00	828,143.00	21,415.35	22,499.99	19,998.97	873.17	21,295.75	19,999.78
30309	Graphene Nanoribbons	30309	416,039.00	32,013.32	32,941.00	17,400.00	3,719.40	32,913.00	32,940.99	410,286.00	40,930.07	99,999.00	35,100.00	14,816.47	38,491.80	35,411.39
30310	Carbon-86 Epoxy Resin	30310	433,269.00	45,319.41	47,024.00	29,501.00	5,550.09	47,022.01	47,023.99	1,074,428.00	54,139.11	86,888.73	50,489.00	6,292.58	53,968.82	50,489.80
30311	C3-FTM Acid	30311	240,980.00	88,710.99	96,006.15	45,400.12	20,207.24	94,001.36	96,006.15	422,328.00	105,198.26	128,994.97	98,000.00	7,278.80	105,967.29	98,309.89
30344	Fulleroferrocene Reaction	30344	10.00	1,350,000.06	1,350,000.06	1,350,000.05	0.01	1,350,000.06	1,350,000.06	27.00	13,277,591.99	13,499,999.99	12,899,499.95	300,249.76	13,499,999.50	12,899,499.95
30345	PPD Fullerene Fibers Reaction	30345	10.00	4,500,000.08	4,500,000.12	4,500,000.04	0.04	4,500,000.08	4,500,000.12	44.00	12,701,724.40	13,499,999.99	10,999,999.99	840,741.22	12,995,994.00	11,000,000.00
30346	Fullerene Intercalated Graphite Reaction	30346	23.00	8,000,064.00	8,000,064.01	8,000,064.00	0.00	8,000,064.00	8,000,064.01	29.00	12,682,654.43	16,499,000.00	11,499,998.99	1,525,273.89	12,449,999.45	11,499,998.99
30348	Lanthanum Metallofullerene Reaction	30348	50.00	3,616,013.42	3,700,084.23	3,500,000.01	65,862.77	3,675,000.06	3,700,084.23	4.00	18,375,000.00	20,000,000.00	13,499,999.99	3,250,000.01	20,000,000.00	13,499,999.99
30349	Scandium Metallofullerene Reaction	30349	9.00	2,400,000.08	2,400,000.10	2,400,000.06	0.02	2,400,000.06	2,400,000.10	42.00	13,535,714.02	15,500,000.00	11,999,999.80	1,054,092.57	13,499,999.00	11,999,999.81
30350	Graphene Nanoribbons Reaction	30350	33.00	6,043,738.76	6,080,011.15	6,000,015.01	37,571.61	6,040,308.50	6,080,011.15	12.00	14,999,999.98	15,000,000.00	14,999,999.96	0.02	14,999,999.97	14,999,999.96
30351	Carbon-86 Epoxy Resin Reaction	30351	256.00	169,737.56	1,160,448.32	150,001.17	334,173.38	150,001.27	241,863.62	56.00	12,097,245.77	13,499,999.99	11,998,976.28	621,068.43	11,999,998.98	11,998,976.28
30352	C3-FTM Acid Reaction	30352	90.00	7,000,473.14	7,000,525.19	7,000,115.02	121.57	7,000,316.01	7,000,522.20	18.00	16,789,990.42	16,789,994.90	16,789,987.76	2.57	16,789,990.26	16,789,987.76
30368	Methanofullerene Reaction	30368	41.00	3,051,220.06	3,100,000.20	3,000,001.00	43,300.89	3,050,000.54	3,100,000.20	5.00	19,000,000.00	19,000,000.00	19,000,000.00	0.00	19,000,000.00	19,000,000.00
30370	Fullerite-C50	30370	2,053,934.00	3,963.90	4,434.00	2,001.01	805.23	4,424.75	4,432.52	630,921.00	5,599.08	6,450.00	5,017.95	432.79	5,595.88	5,017.95
30371	Fullerite-C60	30371	4,350,000.00	772.88	1,001.00	11.96	427.98	505.98	1,000.29	2,647,056.00	1,783.71	4,999.90	1,038.49	880.82	1,501.24	1,041.31
30372	Fullerite-C70	30372	1,617,288.00	1,453.08	1,511.01	613.03	223.29	1,506.81	1,511.00	494,286.00	3,539.85	6,893.91	2,100.00	1,327.10	3,759.00	2,100.05
30373	Fullerite-C72	30373	1,269,348.00	8,844.83	9,214.25	7,170.03	455.72	9,129.29	9,214.23	173,447.00	13,337.88	17,999.05	12,988.95	1,209.27	12,999.93	12,988.99
30374	Fullerite-C84	30374	2,132,500.00	4,607.95	9,513.88	3,421.66	2,038.27	3,421.83	9,507.37	482,696.00	13,254.24	19,999.00	10,489.92	2,478.83	11,490.95	10,489.93
30375	Fullerite-C28	30375	750,918.00	8,946.26	9,555.04	3,000.00	1,641.81	9,203.25	9,555.04	831,669.00	11,232.59	15,558.00	10,149.87	1,235.08	10,999.00	10,149.87
30376	Fullerite-C32	30376	762,920.00	19,819.09	21,775.38	8,000.00	3,906.67	21,754.35	21,775.38	676,593.00	24,263.72	56,499.95	22,993.97	4,200.08	23,440.76	22,993.97
30377	Fullerite-C320	30377	574,203.00	45,655.12	47,218.39	28,001.00	5,776.01	47,218.30	47,218.38	676,589.00	60,970.48	118,998.97	49,981.15	12,422.12	55,000.00	49,981.58
30378	Fullerite-C540	30378	614,730.00	74,326.63	78,172.03	30,000.64	13,957.11	78,101.04	78,172.02	115,745.00	84,072.04	98,899.90	80,998.74	4,174.48	81,000.00	80,998.74
30464	Metallofullerene Plating	30464	2,892.00	177,444.50	278,997.07	2,760.09	105,531.79	157,853.27	278,997.07	19,481.00	348,575.09	503,069.55	278,997.09	59,960.06	317,097.68	311,838.74
30466	Electromechanical Interface Nexus	30466	1,999.00	572,165.52	666,630.13	470,000.36	65,393.87	575,002.15	666,630.13	14,239.00	836,078.69	1,579,992.99	666,630.15	205,415.57	759,799.00	758,131.09
30470	Neurovisual Output Analyzer	30470	480.00	13,389,887.29	19,502,152.05	7,777,777.00	3,576,392.05	16,000,000.00	19,502,152.04	153.00	29,409,624.26	32,799,995.00	24,000,000.00	3,216,094.65	31,799,993.94	24,827,585.38
30474	Nanowire Composites	30474	7,050.00	8,956.10	10,111.02	1,979.97	3,251.22	10,111.00	10,111.00	15,557.00	322,900.62	649,999.94	229,996.84	91,671.89	274,899.00	229,996.84
30476	Fulleroferrocene Power Conduits	30476	2,667.00	1,520,803.96	1,958,000.04	1,077,003.04	250,928.90	1,625,011.51	1,958,000.02	1,567.00	2,172,048.05	2,399,995.23	2,071,999.97	134,575.72	2,081,999.97	2,072,003.87
30478	Reconfigured Subspace Calibrator	30478	1,061.00	633,681.41	736,001.11	612,000.02	59,642.31	612,013.00	736,001.03	10,534.00	801,928.19	871,003.46	800,045.00	18,096.56	800,064.63	800,046.61
30558	Malfunctioning Thruster Sections	30558	676.00	1,855,872.41	2,552,001.00	999,999.97	614,274.26	1,300,139.56	2,552,000.05	173.00	6,235,678.14	7,999,999.99	3,249,895.80	1,571,741.86	7,699,979.94	3,249,895.80
30562	Wrecked Thruster Sections	30562	5,000.00	10,430.23	13,000.06	1,001.01	4,726.09	13,000.02	13,000.06	1,379.00	32,947.69	74,000.00	15,998.94	14,540.01	33,999.99	19,821.06
30582	Intact Power Cores	30582	317.00	5,810,044.23	5,999,000.17	5,500,000.00	162,608.47	5,700,000.02	5,999,000.16	125.00	31,048,799.90	55,000,000.00	29,699,998.90	7,781,491.14	34,450,000.00	29,699,998.91
30586	Malfunctioning Power Cores	30586	650.00	1,806,293.30	3,463,110.50	1,000,202.09	911,741.76	1,200,226.00	3,463,110.50	162.00	6,301,468.83	13,480,000.00	3,603,096.98	2,616,852.95	7,799,999.98	3,603,096.98
30588	Wrecked Power Cores	30588	8,000.00	5,176.17	6,002.08	1,000.01	1,827.89	6,001.52	6,002.08	247.00	42,532.50	110,000.00	11,348.07	27,038.54	49,999.96	11,348.49
30599	Intact Electromechanical Component	30599	295.00	4,822,542.60	4,870,000.37	4,750,000.00	41,404.03	4,850,000.35	4,870,000.37	95.00	30,094,736.78	55,000,000.00	28,999,999.82	9,098,104.80	28,999,999.95	28,999,999.82
30600	Malfunctioning Electromechanical Component	30600	579.00	1,049,895.64	1,222,002.00	1,000,065.17	104,621.67	1,000,065.45	1,222,002.00	283.00	6,457,780.34	12,998,990.00	3,800,000.00	2,389,550.56	8,197,998.85	3,800,000.00
30605	Wrecked Electromechanical Component	30605	11,000.00	1,075.85	1,103.05	1,000.00	49.14	1,103.03	1,103.05	493.00	32,975.26	89,900.00	5,998.01	22,562.21	49,999.92	5,998.02
30614	Intact Armor Nanobot	30614	270.00	2,800,189.58	4,125,001.00	858,111.78	1,560,689.83	4,125,000.00	4,125,000.12	238.00	6,917,591.19	11,585,999.98	5,722,995.00	1,631,829.70	6,262,499.19	5,722,995.74
30615	Malfunctioning Armor Nanobot	30615	579.00	839,864.25	1,251,534.78	401,002.59	315,349.47	801,006.07	1,251,534.78	214.00	3,991,534.04	4,898,000.00	2,248,882.09	994,639.56	4,299,999.81	2,388,374.55
30618	Wrecked Armor Nanobot	30618	16,000.00	1,419.00	1,550.00	1,001.00	213.97	1,501.00	1,550.00	1,117.00	8,320.09	10,998.94	1,899.90	2,870.34	9,699.99	3,053.80
30628	Intact Weapon Subroutines	30628	213.00	4,727,370.97	4,750,000.06	4,110,000.01	263,379.43	4,605,000.50	4,750,000.06	168.00	9,096,749.62	9,599,999.99	8,848,998.98	348,619.82	8,999,999.98	8,848,998.98
30632	Malfunctioning Weapon Subroutines	30632	683.00	1,281,318.83	2,000,034.67	1,000,033.33	484,332.48	1,000,043.10	2,000,034.01	341.00	4,312,087.40	7,600,000.00	3,390,000.00	1,010,101.96	4,008,980.80	3,390,000.00
30633	Wrecked Weapon Subroutines	30633	12,600.00	50,757.86	55,047.72	1,000.00	21,618.21	55,047.71	55,047.71	1,206.00	230,519.17	297,750.07	67,999.99	62,323.35	297,750.07	69,591.22
30744	Neural Network Analyzer	30744	11,231,727.00	1,719.72	198,900.00	1.11	81,650.16	1.11	1,719.72	22,406.00	208,761.37	256,224.00	195,000.00	13,429.00	213,498.50	198,956.53
30745	Sleeper Data Library	30745	11,225,088.00	4,245.63	498,999.00	1.11	205,579.29	1.11	4,245.63	10,844.00	517,137.89	744,523.00	498,999.68	45,955.94	519,100.00	498,999.68
30746	Ancient Coordinates Database	30746	136,025.00	367,781.41	1,484,952.00	1,499.00	416,174.65	1,499.00	1,484,952.00	16,638.00	1,537,340.62	1,585,584.33	1,498,989.99	30,376.82	1,540,441.00	1,518,184.54
30747	Sleeper Drone AI Nexus	30747	42,282.00	3,661,070.00	5,000,002.08	5,194.96	1,596,032.09	4,926,000.05	5,000,002.07	2,188.00	5,583,055.66	5,927,880.00	5,469,999.95	175,888.72	5,500,000.00	5,469,999.96
30752	Intact Hull Section	30752	703.00	3,813,755.33	4,600,015.05	1,289,987.97	1,234,538.09	4,500,206.40	4,600,015.03	421.00	6,098,358.98	6,999,998.95	4,999,999.97	482,199.00	6,199,997.41	4,999,999.99
30753	Malfunctioning Hull Section	30753	2,531.00	444,151.76	701,005.30	300,104.00	157,051.15	400,000.01	701,005.29	341.00	7,767,014.75	11,293,951.83	7,496,499.97	1,284,509.52	7,648,399.50	7,496,499.97
30754	Wrecked Hull Section	30754	1,599.00	123,006.98	123,007.17	123,006.00	0.50	123,006.55	123,007.17	988.00	316,894.36	422,999.98	148,999.99	75,281.80	268,843.47	149,797.47
30842	Interbus Shuttle	30842	17.00	205,878,366.32	265,210,000.49	999,999.98	119,069,174.98	265,210,000.49	265,210,000.49	6.00	328,499,147.98	429,999,887.92	307,997,999.99	45,393,983.18	307,999,499.98	307,997,999.99
32207	Freki	32207	3.00	38,241,558.02	56,356,781.25	2,111,111.11	25,548,116.63	56,256,781.69	56,356,781.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32209	Mimir	32209	2.00	3,111,111.11	3,111,111.11	3,111,111.11	0.00	3,111,111.11	3,111,111.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32788	Cambion	32788	4.00	22,027,777.78	30,000,000.00	2,111,111.11	12,312,907.12	30,000,000.00	30,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32790	Etana	32790	4.00	149,996,913.54	149,999,999.98	149,987,654.32	5,345.81	149,999,999.94	149,999,999.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32811	Miasmos Amastris Edition	32811	11.00	59,882,301.03	66,000,010.00	21,999,999.93	13,365,417.22	65,001,000.05	66,000,010.00	38.00	187,144,050.16	379,996,999.93	105,999,999.99	74,402,667.73	186,000,000.00	106,999,999.98
32821	Unrefined Vanadium Hafnite	32821	200.00	100,000.00	100,000.00	100,000.00	0.00	100,000.00	100,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32822	Unrefined Platinum Technite	32822	30,200.00	3,141.67	175,000.00	1,995.95	86,502.03	1,995.95	3,141.67	2,398.00	770,000.00	770,000.00	770,000.00	0.00	770,000.00	770,000.00
32823	Unrefined Solerium	32823	200.00	25,000.00	25,000.00	25,000.00	0.00	25,000.00	25,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32824	Unrefined Caesarium Cadmide	32824	1,000.00	305,503.41	305,503.78	305,503.03	0.38	305,503.41	305,503.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32825	Unrefined Hexite	32825	3,000.00	43,012.65	43,013.60	43,012.17	0.72	43,012.17	43,013.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00
